Time,Backend,GPU_ID,VRAM_MB,Power_W,GPU_Util
1781678038.59,ROCM_SMI,GPU_1,2456.8,130.0,100.0
1781678038.59,ROCM_SMI,GPU_2,2456.8,134.0,100.0
1781678038.59,ROCM_SMI,GPU_3,2456.8,135.0,100.0
1781678038.59,ROCM_SMI,GPU_4,2456.8,132.0,100.0
1781678040.78,ROCM_SMI,GPU_1,2456.8,132.0,100.0
1781678040.78,ROCM_SMI,GPU_2,2456.8,135.0,100.0
1781678040.78,ROCM_SMI,GPU_3,2456.8,135.0,100.0
1781678040.78,ROCM_SMI,GPU_4,2456.8,133.0,100.0
1781678042.97,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781678042.97,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781678042.97,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781678042.97,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781678045.17,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781678045.17,ROCM_SMI,GPU_2,2456.8,129.0,100.0
1781678045.17,ROCM_SMI,GPU_3,2456.8,130.0,100.0
1781678045.17,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781678047.36,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781678047.36,ROCM_SMI,GPU_2,2456.8,129.0,100.0
1781678047.36,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781678047.36,ROCM_SMI,GPU_4,2456.8,127.0,100.0
1781678049.55,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781678049.55,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781678049.55,ROCM_SMI,GPU_3,2456.8,130.0,100.0
1781678049.55,ROCM_SMI,GPU_4,2456.8,127.0,100.0
1781678051.74,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781678051.74,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781678051.74,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781678051.74,ROCM_SMI,GPU_4,2456.8,127.0,100.0
1781678053.93,ROCM_SMI,GPU_1,2456.8,125.0,100.0
1781678053.93,ROCM_SMI,GPU_2,2456.8,129.0,100.0
1781678053.93,ROCM_SMI,GPU_3,2456.8,130.0,100.0
1781678053.93,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781678056.13,ROCM_SMI,GPU_1,2456.8,125.0,100.0
1781678056.13,ROCM_SMI,GPU_2,2456.8,129.0,100.0
1781678056.13,ROCM_SMI,GPU_3,2456.8,130.0,100.0
1781678056.13,ROCM_SMI,GPU_4,2456.8,127.0,100.0
1781678058.33,ROCM_SMI,GPU_1,2456.8,114.0,100.0
1781678058.33,ROCM_SMI,GPU_2,2456.8,117.0,84.0
1781678058.33,ROCM_SMI,GPU_3,2456.8,135.0,100.0
1781678058.33,ROCM_SMI,GPU_4,2456.8,171.0,100.0
1781678060.52,ROCM_SMI,GPU_1,2456.8,131.0,100.0
1781678060.52,ROCM_SMI,GPU_2,2456.8,136.0,100.0
1781678060.52,ROCM_SMI,GPU_3,2456.8,136.0,100.0
1781678060.52,ROCM_SMI,GPU_4,2456.8,132.0,100.0
1781678062.71,ROCM_SMI,GPU_1,2456.8,132.0,100.0
1781678062.71,ROCM_SMI,GPU_2,2456.8,135.0,100.0
1781678062.71,ROCM_SMI,GPU_3,2456.8,137.0,100.0
1781678062.71,ROCM_SMI,GPU_4,2456.8,133.0,100.0
